The Martian 	 During a manned mission to Mars, Astronaut Mark Watney (Matt Damon) is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive. Millions of miles away, NASA and a team of international scientists work tirelessly to bring “the Martian” home, while his crewmates concurrently plot a daring, if not impossible rescue mission. As these stories of incredible bravery unfold, the world comes together to root for Watney’s safe return. Based on a best-selling novel, and helmed by master director Ridley Scott, THE MARTIAN features a star studded cast that includes Jessica Chastain, Kristen Wiig, Kate Mara, Michael Peña, Jeff Daniels, Chiwetel Ejiofor, and Donald Glover."	http://cdn.traileraddict.com/content/20th-century-fox/martian2015-2.jpg	https://youtu.be/Ue4PCI0NamI
Batman v Superman: Dawn of Justice	"It's been nearly two years since Superman's (Henry Cavill) colossal battle with Zod (Michael Shannon) devastated the city of Metropolis. The loss of life and collateral damage left many feeling angry and helpless, including crime-fighting billionaire Bruce Wayne (Ben Affleck). Convinced that Superman is now a threat to humanity, Batman embarks on a personal vendetta to end his reign on Earth, while the conniving Lex Luthor (Jesse Eisenberg) launches his own crusade against the Man of Steel.	http://www.movie-list.com/img/posters/big/zoom/batmanvsuperman.jpg	https://youtu.be/QGfhS1hfTWw
Captain America: Civil War 	An incident leads to the Avengers developing a schism over how to deal with situations, which escalates into an open fight between allies Iron Man and Captain America 	http://www.cosmicbooknews.com/sites/default/files/teamsvscivilwarposter.jpg	https://youtu.be/Cle_rKBpZ28
Deadpool 	Wade Wilson (Ryan Reynolds) is a former Special Forces operative who now works as a mercenary. His world comes crashing down when evil scientist Ajax (Ed Skrein) tortures, disfigures and transforms him into Deadpool. The rogue experiment leaves Deadpool with accelerated healing powers and a twisted sense of humor. With help from mutant allies Colossus and Negasonic Teenage Warhead (Brianna Hildebrand), Deadpool uses his new skills to hunt down the man who nearly destroyed his life.	http://cdn.traileraddict.com/content/20th-century-fox/deadpool-poster-8.jpg	https://youtu.be/9vN6DHB6bJc
X-Men: Apocalypse	Following the critically acclaimed global smash hit X-Men: Days of Future Past, director Bryan Singer returns with X-MEN: APOCALYPSE. Since the dawn of civilization, he was worshipped as a god. Apocalypse, the first and most powerful mutant from Marvel’s X-Men universe, amassed the powers of many other mutants, becoming immortal and invincible. Upon awakening after thousands of years, he is disillusioned with the world as he finds it and recruits a team of powerful mutants, including a disheartened Magneto (Michael Fassbender), to cleanse mankind and create a new world order, over which he will reign. As the fate of the Earth hangs in the balance, Raven (Jennifer Lawrence) with the help of Professor X (James McAvoy) must lead a team of young X-Men to stop their greatest nemesis and save mankind from complete destruction.	http://www.cinemablend.com/images/news/99827/_1450048116.jpg	https://youtu.be/COvnHv42T-A
The Jungle Book	irected by Jon Favreau (“Iron Man”), based on Rudyard Kipling’s timeless stories and inspired by Disney’s classic animated film, “The Jungle Book” is an all-new live-action epic adventure about Mowgli (newcomer Neel Sethi), a man-cub who’s been raised by a family of wolves. But Mowgli finds he is no longer welcome in the jungle when fearsome tiger Shere Khan (voice of Idris Elba), who bears the scars of Man, promises to eliminate what he sees as a threat. Urged to abandon the only home he’s ever known, Mowgli embarks on a captivating journey of self-discovery, guided by panther-turned-stern mentor Bagheera (voice of Ben Kingsley), and the free-spirited bear Baloo (voice of Bill Murray). Along the way, Mowgli encounters jungle creatures who don’t exactly have his best interests at heart, including Kaa (voice of Scarlett Johansson), a python whose seductive voice and gaze hypnotizes the man-cub, and the smooth-talking King Louie (voice of Christopher Walken), who tries to coerce Mowgli into giving up the secret to the elusive and deadly red flower: fire. The all-star cast also includes Lupita Nyong'o as the voice of the fiercely protective mother wolf Raksha, and Giancarlo Esposito as the voice of wolf pack’s alpha male Akela. “The Jungle Book” seamlessly blends live-action with photorealistic CGI animals and environments, using up-to-the-minute technology and storytelling techniques to immerse audiences in an enchanting and lush world. The wild adventure swings into theaters in 3D on April 15, 2016. 	http://www.flickeringmyth.com/wp-content/uploads/2016/02/Jungle-book-poster-600x857.jpg 	https://youtu.be/C4qgAaxB_pc
